Product ID,Product Name,Cat Website,Price,Price/Kg,Promotion,Innovation,Link,Image
310166266,John Frieda Frizz Ease All In 1 Extra Strength Serum 50Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£8.00,£16.00/100ml,Any 2 for £9 Clubcard Price - Selected John Frieda Haircare Products,,/groceries/en-GB/products/310166266,https://digitalcontent.api.tesco.com/v2/media/ghs/92868410-305b-40d2-bc73-f375381dfda0/029e7690-569e-433b-9557-39b981665351_1587338389.jpeg?h=225&w=225
262604743,Silvikrin Maximum Hold Hair Spray 250Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.20,£1.28/100ml,£2.50 Clubcard Price,,/groceries/en-GB/products/262604743,https://digitalcontent.api.tesco.com/v2/media/ghs/d3ce5756-ab97-4c8e-b81b-e5e7d4338ee9/122b33d7-2c5d-47b0-979d-a4c8b6c6859a_1723035374.jpeg?h=225&w=225
259880355,L'oreal Paris Elnett Normal Strength Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£6.95,£1.74/100ml,£5.00 Clubcard Price,,/groceries/en-GB/products/259880355,https://digitalcontent.api.tesco.com/v2/media/ghs/7d8109e2-0033-4d3d-9a8f-b371a70ccf38/b091a494-8a11-4174-9292-eb9a6bbcb1a7_317005695.jpeg?h=225&w=225
282049344,Aussie Miracle Hair Insurance 250Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.00/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/282049344,https://digitalcontent.api.tesco.com/v2/media/ghs/959c519e-e075-419a-8502-c28e1ecb28e3/da278155-fcf7-4100-b83d-3c237369f70e_1714186164.jpeg?h=225&w=225
262605713,Silvikrin Maximum Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605713,https://digitalcontent.api.tesco.com/v2/media/ghs/bff3a2bf-2340-46f5-b3f0-dff859d97adc/354b5538-c187-480a-a154-61efcf769a75_284046907.jpeg?h=225&w=225
262605892,Silvikrin Firm Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605892,https://digitalcontent.api.tesco.com/v2/media/ghs/29fdf158-d689-409b-b393-6d8cb2977a62/bc059be9-069c-4e60-923a-c8c65cf62af2_1661297649.jpeg?h=225&w=225
262605552,Silvikrin Natural Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605552,https://digitalcontent.api.tesco.com/v2/media/ghs/d8d03d6c-c4c3-49b7-b2fa-30bebc7591bc/5b3a47a5-84d5-4420-9155-86817634809f_1698438375.jpeg?h=225&w=225
259880240,L'oreal Paris Elnett Supreme Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£6.95,£1.74/100ml,£5.00 Clubcard Price,,/groceries/en-GB/products/259880240,https://digitalcontent.api.tesco.com/v2/media/ghs/629b194f-3b8c-47cf-9995-95b49055b79f/709dd0e9-42ee-4758-bb87-a78a9fe2eebe_1751838675.jpeg?h=225&w=225
268401376,Vo5 Ultimate Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.00/100ml,,,/groceries/en-GB/products/268401376,https://digitalcontent.api.tesco.com/v2/media/ghs/107891fd-1c5c-4339-9565-0ed7d512e235/2bfb5cca-cffa-42ac-9bf5-4515bb4a13b6_930820054.jpeg?h=225&w=225
261503023,John Frieda Frizz Ease Curl Reviver Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£7.00,£3.50/100ml,Any 2 for £9 Clubcard Price - Selected John Frieda Haircare Products,,/groceries/en-GB/products/261503023,https://digitalcontent.api.tesco.com/v2/media/ghs/bf6a2da7-51a4-44c5-8184-e89a0ab15ea9/41dfaf6d-86bc-4ab9-9d9b-87333be3c8c4_1846852970.jpeg?h=225&w=225
311445211,Aussie 3 Minute Miracle Deep Hair Treatment 225Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.23/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/311445211,https://digitalcontent.api.tesco.com/v2/media/ghs/8ea8280f-fde6-48e6-9e78-6cce217e8f62/330a09d1-0e93-45fe-bf9c-f13ef2fd6787_180789416.jpeg?h=225&w=225
276188389,Tresemme Protect Heat Defence Styling Spray 300Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.34/100ml,,,/groceries/en-GB/products/276188389,https://digitalcontent.api.tesco.com/v2/media/ghs/b541e3d9-aa6b-4a12-a518-26c60a94f07b/a2281bb8-f5f2-4525-a474-35f00d040d83_255722540.jpeg?h=225&w=225
260566623,Vo5 Mega Hold Gel Spray 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.50,£1.75/100ml,,,/groceries/en-GB/products/260566623,https://digitalcontent.api.tesco.com/v2/media/ghs/8de047c2-163e-4aa8-b4bc-7311cdbb3048/3213051d-a67d-4925-92af-a48f30252900_237565035.jpeg?h=225&w=225
299538315,Tresemme Freeze Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.00/100ml,,,/groceries/en-GB/products/299538315,https://digitalcontent.api.tesco.com/v2/media/ghs/b51a608b-e9f0-4c53-b59d-d65b5158994d/d654147d-6ce1-4c10-b3b4-bd937c5a4cda_1717643807.jpeg?h=225&w=225
255315433,L'oreal Paris Elnett Normal Strength Hair Spray 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£2.00/100ml,,,/groceries/en-GB/products/255315433,https://digitalcontent.api.tesco.com/v2/media/ghs/2cdd24f8-5e10-4e11-b154-79e416f87acf/211e8b11-8494-411d-b01c-1326795f42e5_1904156980.jpeg?h=225&w=225
311792922,Aussie 3 Minute Miracle Reconstruc Tor 225Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.23/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/311792922,https://digitalcontent.api.tesco.com/v2/media/ghs/a199e253-d1c8-4a6c-83a0-604ef922531e/a88343c8-bce4-4997-8b3f-267be973c588_2078921004.jpeg?h=225&w=225
271159138,Batiste Dry Shampoo Tropical 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271159138,https://digitalcontent.api.tesco.com/v2/media/ghs/cc50fbdd-8135-4e0e-acb7-666c1e8e3f89/0e8f956b-ff2f-4f66-9123-7ec0c142da92_819760268.jpeg?h=225&w=225
271158784,Batiste Dry Shampoo Original 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271158784,https://digitalcontent.api.tesco.com/v2/media/ghs/52b66618-3115-4c51-9fa7-521bb9208f0e/3bde0ba9-1352-47d6-b54b-bd1269bd49df_183127495.jpeg?h=225&w=225
256514138,Shockwaves Volume Mousse Ultra Strong 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£2.75,£1.38/100ml,,,/groceries/en-GB/products/256514138,https://digitalcontent.api.tesco.com/v2/media/ghs/31feb215-21d0-4da7-8075-0fe2135d0118/340b5c82-ef8b-4f9f-bf39-67947f3027ea_1925156916.jpeg?h=225&w=225
271159023,Batiste Dry Shampoo Blush 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271159023,https://digitalcontent.api.tesco.com/v2/media/ghs/5094867e-9b6f-4509-bd6e-724ba86fddcf/3f209c72-80b6-40a4-84d5-1ea0cb435420_645773911.jpeg?h=225&w=225
271717826,Pantene Pro-V Defined Curls Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.15,£1.58/100ml,,,/groceries/en-GB/products/271717826,https://digitalcontent.api.tesco.com/v2/media/ghs/54337dce-19dd-402b-8da9-22f99ea06616/56963776-c431-4a2e-a766-98e0d87c0859_336248140.jpeg?h=225&w=225
309451275,Schwarzkopf Styling Keratin Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£0.75/100ml,,,/groceries/en-GB/products/309451275,https://digitalcontent.api.tesco.com/v2/media/ghs/e007491b-ab62-4a8c-b7fb-db32a5373b05/f9a8986b-1851-41e0-91b4-18cec6c9cfb7_2068296828.jpeg?h=225&w=225
271718013,Pantene Pro-V Perfect Volume Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.15,£1.58/100ml,,,/groceries/en-GB/products/271718013,https://digitalcontent.api.tesco.com/v2/media/ghs/4bb90cd5-62a7-476d-b129-e6e3b9f557d9/1d20d7cd-d13b-42cf-8edf-4592edbfcf64_1370025025.jpeg?h=225&w=225
302134915,Schwarzkopf G2b Fresh It Up 200Ml Dry Shampoo,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/302134915,https://digitalcontent.api.tesco.com/v2/media/ghs/cd08953c-5b8b-44b1-a8d9-9113e66099e9/8091466e-9907-4a7d-8059-4575f54e641d_93039192.jpeg?h=225&w=225
310166266,John Frieda Frizz Ease All In 1 Extra Strength Serum 50Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£8.00,£16.00/100ml,Any 2 for £9 Clubcard Price - Selected John Frieda Haircare Products,,/groceries/en-GB/products/310166266,https://digitalcontent.api.tesco.com/v2/media/ghs/92868410-305b-40d2-bc73-f375381dfda0/029e7690-569e-433b-9557-39b981665351_1587338389.jpeg?h=225&w=225
262604743,Silvikrin Maximum Hold Hair Spray 250Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.20,£1.28/100ml,£2.50 Clubcard Price,,/groceries/en-GB/products/262604743,https://digitalcontent.api.tesco.com/v2/media/ghs/d3ce5756-ab97-4c8e-b81b-e5e7d4338ee9/122b33d7-2c5d-47b0-979d-a4c8b6c6859a_1723035374.jpeg?h=225&w=225
259880355,L'oreal Paris Elnett Normal Strength Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£6.95,£1.74/100ml,£5.00 Clubcard Price,,/groceries/en-GB/products/259880355,https://digitalcontent.api.tesco.com/v2/media/ghs/7d8109e2-0033-4d3d-9a8f-b371a70ccf38/b091a494-8a11-4174-9292-eb9a6bbcb1a7_317005695.jpeg?h=225&w=225
282049344,Aussie Miracle Hair Insurance 250Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.00/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/282049344,https://digitalcontent.api.tesco.com/v2/media/ghs/959c519e-e075-419a-8502-c28e1ecb28e3/da278155-fcf7-4100-b83d-3c237369f70e_1714186164.jpeg?h=225&w=225
262605713,Silvikrin Maximum Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605713,https://digitalcontent.api.tesco.com/v2/media/ghs/bff3a2bf-2340-46f5-b3f0-dff859d97adc/354b5538-c187-480a-a154-61efcf769a75_284046907.jpeg?h=225&w=225
262605892,Silvikrin Firm Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605892,https://digitalcontent.api.tesco.com/v2/media/ghs/29fdf158-d689-409b-b393-6d8cb2977a62/bc059be9-069c-4e60-923a-c8c65cf62af2_1661297649.jpeg?h=225&w=225
262605552,Silvikrin Natural Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.20,£1.05/100ml,,,/groceries/en-GB/products/262605552,https://digitalcontent.api.tesco.com/v2/media/ghs/d8d03d6c-c4c3-49b7-b2fa-30bebc7591bc/5b3a47a5-84d5-4420-9155-86817634809f_1698438375.jpeg?h=225&w=225
259880240,L'oreal Paris Elnett Supreme Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£6.95,£1.74/100ml,£5.00 Clubcard Price,,/groceries/en-GB/products/259880240,https://digitalcontent.api.tesco.com/v2/media/ghs/629b194f-3b8c-47cf-9995-95b49055b79f/709dd0e9-42ee-4758-bb87-a78a9fe2eebe_1751838675.jpeg?h=225&w=225
268401376,Vo5 Ultimate Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.00/100ml,,,/groceries/en-GB/products/268401376,https://digitalcontent.api.tesco.com/v2/media/ghs/107891fd-1c5c-4339-9565-0ed7d512e235/2bfb5cca-cffa-42ac-9bf5-4515bb4a13b6_930820054.jpeg?h=225&w=225
261503023,John Frieda Frizz Ease Curl Reviver Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£7.00,£3.50/100ml,Any 2 for £9 Clubcard Price - Selected John Frieda Haircare Products,,/groceries/en-GB/products/261503023,https://digitalcontent.api.tesco.com/v2/media/ghs/bf6a2da7-51a4-44c5-8184-e89a0ab15ea9/41dfaf6d-86bc-4ab9-9d9b-87333be3c8c4_1846852970.jpeg?h=225&w=225
311445211,Aussie 3 Minute Miracle Deep Hair Treatment 225Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.23/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/311445211,https://digitalcontent.api.tesco.com/v2/media/ghs/8ea8280f-fde6-48e6-9e78-6cce217e8f62/330a09d1-0e93-45fe-bf9c-f13ef2fd6787_180789416.jpeg?h=225&w=225
276188389,Tresemme Protect Heat Defence Styling Spray 300Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.34/100ml,,,/groceries/en-GB/products/276188389,https://digitalcontent.api.tesco.com/v2/media/ghs/b541e3d9-aa6b-4a12-a518-26c60a94f07b/a2281bb8-f5f2-4525-a474-35f00d040d83_255722540.jpeg?h=225&w=225
260566623,Vo5 Mega Hold Gel Spray 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.50,£1.75/100ml,,,/groceries/en-GB/products/260566623,https://digitalcontent.api.tesco.com/v2/media/ghs/8de047c2-163e-4aa8-b4bc-7311cdbb3048/3213051d-a67d-4925-92af-a48f30252900_237565035.jpeg?h=225&w=225
299538315,Tresemme Freeze Hold Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£1.00/100ml,,,/groceries/en-GB/products/299538315,https://digitalcontent.api.tesco.com/v2/media/ghs/b51a608b-e9f0-4c53-b59d-d65b5158994d/d654147d-6ce1-4c10-b3b4-bd937c5a4cda_1717643807.jpeg?h=225&w=225
255315433,L'oreal Paris Elnett Normal Strength Hair Spray 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£4.00,£2.00/100ml,,,/groceries/en-GB/products/255315433,https://digitalcontent.api.tesco.com/v2/media/ghs/2cdd24f8-5e10-4e11-b154-79e416f87acf/211e8b11-8494-411d-b01c-1326795f42e5_1904156980.jpeg?h=225&w=225
311792922,Aussie 3 Minute Miracle Reconstruc Tor 225Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£5.00,£2.23/100ml,Any 3 for £10 Clubcard Price - Selected Aussie Haircare Products 200ml - 300ml,,/groceries/en-GB/products/311792922,https://digitalcontent.api.tesco.com/v2/media/ghs/a199e253-d1c8-4a6c-83a0-604ef922531e/a88343c8-bce4-4997-8b3f-267be973c588_2078921004.jpeg?h=225&w=225
271159138,Batiste Dry Shampoo Tropical 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271159138,https://digitalcontent.api.tesco.com/v2/media/ghs/cc50fbdd-8135-4e0e-acb7-666c1e8e3f89/0e8f956b-ff2f-4f66-9123-7ec0c142da92_819760268.jpeg?h=225&w=225
271158784,Batiste Dry Shampoo Original 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271158784,https://digitalcontent.api.tesco.com/v2/media/ghs/52b66618-3115-4c51-9fa7-521bb9208f0e/3bde0ba9-1352-47d6-b54b-bd1269bd49df_183127495.jpeg?h=225&w=225
256514138,Shockwaves Volume Mousse Ultra Strong 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£2.75,£1.38/100ml,,,/groceries/en-GB/products/256514138,https://digitalcontent.api.tesco.com/v2/media/ghs/31feb215-21d0-4da7-8075-0fe2135d0118/340b5c82-ef8b-4f9f-bf39-67947f3027ea_1925156916.jpeg?h=225&w=225
271159023,Batiste Dry Shampoo Blush 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/271159023,https://digitalcontent.api.tesco.com/v2/media/ghs/5094867e-9b6f-4509-bd6e-724ba86fddcf/3f209c72-80b6-40a4-84d5-1ea0cb435420_645773911.jpeg?h=225&w=225
271717826,Pantene Pro-V Defined Curls Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.15,£1.58/100ml,,,/groceries/en-GB/products/271717826,https://digitalcontent.api.tesco.com/v2/media/ghs/54337dce-19dd-402b-8da9-22f99ea06616/56963776-c431-4a2e-a766-98e0d87c0859_336248140.jpeg?h=225&w=225
309451275,Schwarzkopf Styling Keratin Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£0.75/100ml,,,/groceries/en-GB/products/309451275,https://digitalcontent.api.tesco.com/v2/media/ghs/e007491b-ab62-4a8c-b7fb-db32a5373b05/f9a8986b-1851-41e0-91b4-18cec6c9cfb7_2068296828.jpeg?h=225&w=225
271718013,Pantene Pro-V Perfect Volume Mousse 200Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.15,£1.58/100ml,,,/groceries/en-GB/products/271718013,https://digitalcontent.api.tesco.com/v2/media/ghs/4bb90cd5-62a7-476d-b129-e6e3b9f557d9/1d20d7cd-d13b-42cf-8edf-4592edbfcf64_1370025025.jpeg?h=225&w=225
302134915,Schwarzkopf G2b Fresh It Up 200Ml Dry Shampoo,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.00,£1.50/100ml,,,/groceries/en-GB/products/302134915,https://digitalcontent.api.tesco.com/v2/media/ghs/cd08953c-5b8b-44b1-a8d9-9113e66099e9/8091466e-9907-4a7d-8059-4575f54e641d_93039192.jpeg?h=225&w=225
310166266,John Frieda Frizz Ease All In 1 Extra Strength Serum 50Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£8.00,£16.00/100ml,Any 2 for £9 Clubcard Price - Selected John Frieda Haircare Products,,/groceries/en-GB/products/310166266,https://digitalcontent.api.tesco.com/v2/media/ghs/92868410-305b-40d2-bc73-f375381dfda0/029e7690-569e-433b-9557-39b981665351_1587338389.jpeg?h=225&w=225
262604743,Silvikrin Maximum Hold Hair Spray 250Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£3.20,£1.28/100ml,£2.50 Clubcard Price,,/groceries/en-GB/products/262604743,https://digitalcontent.api.tesco.com/v2/media/ghs/d3ce5756-ab97-4c8e-b81b-e5e7d4338ee9/122b33d7-2c5d-47b0-979d-a4c8b6c6859a_1723035374.jpeg?h=225&w=225
259880355,L'oreal Paris Elnett Normal Strength Hair Spray 400Ml,https://www.tesco.com/groceries/en-GB/shop/health-and-beauty/all?department=Haircare%20%26%20Styling&viewAll=department,£6.95,£1.74/100ml,£5.00 Clubcard Price,,/groceries/en-GB/products/259880355,https://digitalcontent.api.tesco.com/v2/media/ghs/7d8109e2-0033-4d3d-9a8f-b371a70ccf38/b091a494-8a11-4174-9292-eb9a6bbcb1a7_317005695.jpeg?h=225&w=225
